Source;Titre;Marque;Modèle;Année;Prix_DT;Kilométrage;Energie;Boite;Localisation;Puissance_Fiscale;Etat_Vehicule;Annonce-Deposee;Annonce-Detectee;Statut;Lien;Nb_Options;Options;Description
automobile.tn;Mercedes-Benz CLA AMG Edition 1 180 1.6 i 16V Turbo 7G-DCT 122 cv Boîte auto;Mercedes-benz;CLA;2014.0;74000.0;170000.0;Essence;Propulsion;Ben Arous;8cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/cla/127079;;;
automobile.tn;Suzuki Vitara S 1.4 Boosterjet 16V AllGrip 140 cv Boîte auto;Suzuki;Vitara;2019.0;46000.0;250000.0;Essence;Intégrale;Ben Arous;6cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/suzuki/vitara/126497;;;
automobile.tn;BMW Série 4 Gran Coupé Pack M 418i 1.5 16V 136 cv Boîte auto;Bmw;Série 4 Gran Coupé;2017.0;88000.0;117000.0;Essence;Propulsion;Ben Arous;8cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/bmw/serie-4-gran-coupe/125947;;;
automobile.tn;Honda Civic RS 1.5 i-VTEC 16V Turbo CVT 182 cv Boîte auto;Honda;Civic;2020.0;60000.0;172000.0;Essence;Traction;Ben Arous;10cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/honda/civic/125946;;;
automobile.tn;Volkswagen Golf 7 Access 1.0 TSI 12V Blue Motion 110 cv;Volkswagen;Golf 7;2020.0;66000.0;100000.0;Essence;Traction;Ben Arous;6cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/volkswagen/golf-7/125945;;;
automobile.tn;Mercedes-Benz Classe C AMG + 180 1.5 i 16V EQ Boost 9G-TRONIC 170 cv Boîte auto;Mercedes-benz;Classe C;2022.0;197000.0;35000.0;Hybride léger essence;Propulsion;Ben Arous;10cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/125754;;;
automobile.tn;Toyota Corolla Business 1.2 T 16V CVT 116 cv Boîte auto;Toyota;Corolla;2022.0;64000.0;111000.0;Essence;Traction;Ben Arous;6cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/toyota/corolla-5p/125726;;;
automobile.tn;Land Rover Range Rover Evoque;Land rover;Range Rover Evoque;2016.0;90000.0;90000.0;Diesel;Traction;Ben Arous;8cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/land-rover/range-rover-evoque/125199;;;
automobile.tn;Chery Tiggo 8 Pro 1.6 T-GDI 7-DCT 197 cv Boîte auto;Chery;Tiggo 8 Pro;2023.0;95000.0;30000.0;Essence;Traction;Ben Arous;11cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/chery/tiggo-8-pro/125158;;;
automobile.tn;Land Rover Discovery 2.0 Sd4 16V 4WD 240 cv Boîte auto;Land rover;Discovery;2018.0;125000.0;220000.0;Diesel;Intégrale;Ben Arous;10cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/land-rover/discovery/124855;;;
automobile.tn;Land Rover Range Rover Evoque Dynamic 2.2 SD4 16V DPF 4WD BVA9 190 cv Boîte auto;Land rover;Range Rover Evoque;2015.0;77000.0;124000.0;Diesel;Intégrale;Ben Arous;11cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/land-rover/range-rover-evoque/123926;;;
automobile.tn;MG e-HS Luxury Plus 1.5 T-GDI 16V 258 Plug in Hybrid 162 cv Boîte auto;Mg;e-HS;2023.0;109000.0;60000.0;Hybride rechargeable essence;Traction;Ben Arous;7cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/mg/ehs/123880;;;
automobile.tn;MG e-HS Luxury Plus 1.5 T-GDI 16V 258 Plug in Hybrid 162 cv Boîte auto;Mg;e-HS;2023.0;109000.0;50000.0;Hybride rechargeable essence;Traction;Ben Arous;7cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/mg/ehs/123879;;;
automobile.tn;KIA Sportage 1.6 CRDi VGT 16V 4x4 DCT7 136 cv Boîte auto;Kia;Sportage;2020.0;82000.0;129000.0;Diesel;Intégrale;Ben Arous;8cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/kia/sportage/123866;;;
automobile.tn;Peugeot 208 Pack Edition 1.2 PureTech 12V EAT8 S&S 130 cv Boîte auto;Peugeot;208;2021.0;49000.0;60000.0;Essence;Traction;Ben Arous;6cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/peugeot/208/123865;;;
automobile.tn;BMW Série 5 Business Line 520d 2.0 d DPF 16V EfficientDynamics Edition 184 cv;Bmw;Série 5;2011.0;60000.0;280000.0;Diesel;Propulsion;Ben Arous;10cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/bmw/serie-5/123836;;;
automobile.tn;Hyundai Tucson Top Grade 1.6 CRDi 16V Mild Hybrid 4WD DCT7 S&S 136 cv Boîte auto;Hyundai;Tucson;2021.0;117000.0;75000.0;Hybride léger diesel;Intégrale;Ben Arous;8cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/hyundai/tucson/123760;;;
automobile.tn;Chevrolet Captiva 5 places 1.5 Turbo CVT 147 cv Boîte auto;Chevrolet;Captiva;2024.0;87500.0;16000.0;Essence;Traction;Ben Arous;9cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/chevrolet/captiva/123757;;;
automobile.tn;Peugeot 2008;Peugeot;2008;2021.0;68000.0;65000.0;Essence;Traction;Ben Arous;6cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/peugeot/2008/123756;;;
automobile.tn;Mercedes-Benz CLA AMG 180 d 1.5 d 8V 7G-DCT 116 cv Boîte auto;Mercedes-benz;CLA;2021.0;117000.0;160000.0;Diesel;Traction;Bizerte;7cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/cla/123747;;;
automobile.tn;Audi E-tron Sportback 50 Quattro 313 cv;Audi;E-tron Sportback;2020.0;143000.0;54000.0;Electrique;Intégrale;Ben Arous;8cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/audi/e-tron-sportback/123746;;;
automobile.tn;Mercedes-Benz EQS Berline AMG 450+ 333 cv Boîte Auto;Mercedes-benz;EQS Berline;2023.0;297000.0;5000.0;Electrique;Propulsion;Ben Arous;8cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/eqs-berline/123745;;;
automobile.tn;Land Rover Range Rover Sport 2.0 SD4 16V 240 cv Boîte auto;Land rover;Range Rover Sport;2018.0;195000.0;95000.0;Diesel;Intégrale;Ben Arous;16cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/land-rover/range-rover-sport/123743;;;
automobile.tn;Jeep Wrangler Unlimited Raidtrail 2.2 Multijet 16V 4WD S&S 200 cv Boîte auto;Jeep;Wrangler Unlimited;2019.0;205000.0;90000.0;Diesel;Intégrale;Ben Arous;10cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/jeep/wrangler-unlimited/123742;;;
automobile.tn;KIA Sportage 1.6 GDi CVVT 16V 4x2 132 cv Boite Auto;Kia;Sportage;2020.0;79000.0;112000.0;Essence;Traction;Ben Arous;8cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/kia/sportage/123737;;;
automobile.tn;Seat Leon Style 1.2 TSI 16V DSG7 S&S 105 cv Boîte auto;Seat;Leon;2014.0;39000.0;225000.0;Essence;Traction;Tunis;6cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/seat/leon/128266;;;
automobile.tn;Seat Tarraco Xcellence 1.4 TSI 16V GPF 4x2 DSG7 S&S 150 cv Boîte auto;Seat;Tarraco;2023.0;117900.0;87500.0;Essence;Traction;Ariana;9cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/seat/tarraco/128265;;;
automobile.tn;Mercedes-Benz GLE AMG 53 AMG 3.0 Ti 24V 544 EQ Power 4MATIC+ 9G-TRONIC 449 cv Boîte auto;Mercedes-benz;GLE;2025.0;425000.0;25500.0;Hybride rechargeable essence;Intégrale;Tunis;36cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/gle/128061;;;
automobile.tn;Peugeot 3008 Allure 1.2 THP Puretech 12V EAT6 S&S 130 cv Boîte auto;Peugeot;3008;2020.0;63000.0;56000.0;Essence;Traction;Tunis;7cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/peugeot/3008/123562;;;
automobile.tn;Skoda Octavia Ambition;Skoda;Octavia;2018.0;48000.0;130000.0;Essence;Traction;Ben Arous;8cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/skoda/octavia/127540;;;
automobile.tn;Nissan Micra Acenta 1.2 i 12V 80 cv;Nissan;Micra;2016.0;24500.0;189000.0;Essence;Traction;Ben Arous;5cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/nissan/micra/122948;;;
automobile.tn;Mahindra KUV 100 K8 1.2 82cv;Mahindra;KUV 100;2020.0;32000.0;51000.0;Essence;Traction;Ariana;5cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/mahindra/kuv-100/128176;;;
automobile.tn;Toyota C-HR 1.2 T 16V 2WD CVT 116 cv Boîte auto;Toyota;C-HR;2019.0;65000.0;117500.0;Essence;Traction;Tunis;6cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/toyota/c-hr/119520;;;
automobile.tn;Porsche Macan 3.0 V6 24V AWD PDK 340 cv Boîte auto;Porsche;Macan;2016.0;155000.0;113000.0;Essence;Intégrale;Tunis;23cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/porsche/macan/124145;;;
automobile.tn;Hyundai i20 GLS 1.2 i 16V 84 cv;Hyundai;i20;2018.0;41000.0;92000.0;Essence;Traction;Tunis;5cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/hyundai/i20/119227;;;
automobile.tn;Mercedes-Benz Classe C 200 CDi 2.1 CDI 16V 136 cv Boîte auto;Mercedes-benz;Classe C;2009.0;39500.0;227000.0;Diesel;Traction;Tunis;7cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/123608;;;
automobile.tn;Hyundai Grand i10 GLS HG 1.2 87cv;Hyundai;Grand i10;2017.0;35700.0;123196.0;Essence;Traction;Ben Arous;5cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/hyundai/grand-i10/128263;;;
automobile.tn;Fiat Doblo Van Club 1.6 L HDI 92 cv;Fiat;Doblo;2025.0;58000.0;12000.0;Diesel;Traction;Gafsa;5cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/fiat/doblo/128239;;;
automobile.tn;Chery Tiggo 8 Pro 1.6 T-GDI 7-DCT 197 cv Boîte auto;Chery;Tiggo 8 Pro;2023.0;85000.0;49000.0;Essence;Traction;Gafsa;11cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/chery/tiggo-8-pro/127031;;;
automobile.tn;BMW Série 5 Pack M 520i 1.6 i 16V Steptronic8 170 cv Boîte auto;Bmw;Série 5;2017.0;105000.0;120000.0;Essence;Propulsion;Tunis;10cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/bmw/serie-5/126846;;;
automobile.tn;Mercedes-Benz GLE Coupé 350 de 2.0 d 16V 333 EQ Power 4MATIC 9G-TRONIC 197 cv Boîte auto;Mercedes-benz;GLE Coupé;2023.0;315000.0;59000.0;Hybride rechargeable diesel;Intégrale;Sousse;12cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/gle-coupe/128022;;;
automobile.tn;Land Rover Range Rover Velar P400e 2.0 i 16V 404 PHEV AWD 300 cv Boîte auto;Land rover;Range Rover Velar;2022.0;185000.0;95000.0;Hybride rechargeable essence;Intégrale;Sousse;19cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/land-rover/range-rover-velar/127814;;;
automobile.tn;Mercedes-Benz GLC;Mercedes-benz;GLC;2023.0;239000.0;69000.0;Hybride rechargeable essence;Traction;Sousse;15cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/glc/127812;;;
automobile.tn;Ford Fiesta Titanium 1.25 i 16V 82 cv;Ford;Fiesta;2012.0;27500.0;261200.0;Essence;Traction;Médenine;5cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/ford/fiesta/128262;;;
automobile.tn;Volkswagen Polo Passion 1.0 i 12V 75 cv;Volkswagen;Polo;2019.0;48500.0;70000.0;Essence;Traction;Sfax;4cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/volkswagen/polo/127377;;;
automobile.tn;Mercedes-Benz Classe A AMG PREMIUM PLUS 180 1.3 Ti 16V 7G-DCT 136 cv Boîte auto;Mercedes-benz;Classe A;2020.0;103000.0;114000.0;Essence;Propulsion;Tunis;7cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/122339;;;
automobile.tn;Renault Kadjar Intens Tce 130 cv Boite Auto;Renault;Kadjar;2018.0;65000.0;115000.0;Essence;Traction;Mahdia;7cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/renault/kadjar/127213;;;
automobile.tn;Mercedes-Benz CLA AMG 250 e 1.3 i 16V GPF 218 PHEV 160 cv Boîte auto;Mercedes-benz;CLA;2022.0;113000.0;120000.0;Hybride rechargeable essence;Traction;Nabeul;8cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/cla/128211;;;
automobile.tn;Volkswagen Tiguan;Volkswagen;Tiguan;2023.0;119000.0;80000.0;Hybride rechargeable essence;Traction;Nabeul;8cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/volkswagen/tiguan/128128;;;
automobile.tn;Mercedes-Benz GLA AMG 250e 1.3 i 16V 218 EQ Power 8G-DCT 158 cv Boîte auto;Mercedes-benz;GLA;2022.0;137000.0;80000.0;Hybride rechargeable essence;Traction;Nabeul;8cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/gla/127720;;;
automobile.tn;Mercedes-Benz Classe A;Mercedes-benz;Classe A;2018.0;53000.0;270000.0;Essence;Traction;Nabeul;6cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/127578;;;
automobile.tn;Volkswagen Golf 8;Volkswagen;Golf 8;2021.0;73500.0;153000.0;Essence;Traction;Nabeul;6cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/volkswagen/golf-8/120279;;;
automobile.tn;Audi A3 Sportback S-Line 40 1.4 TFSIe 16V 204 Plug in Hybrid S Tronic6 150 cv Boîte auto;Audi;A3 Sportback;2022.0;119000.0;98000.0;Hybride rechargeable essence;Traction;Nabeul;8cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/audi/a3-sportback/120278;;;
automobile.tn;Audi A3 Sportback S-Line;Audi;A3 Sportback;2021.0;79500.0;170000.0;Diesel;Traction;Nabeul;6cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/audi/a3-sportback/119694;;;
automobile.tn;Land Rover Range Rover Evoque R-Dynamic HSE;Land rover;Range Rover Evoque;2022.0;169000.0;98000.0;Hybride rechargeable essence;Traction;Nabeul;11cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/land-rover/range-rover-evoque/117303;;;
automobile.tn;Mercedes-Benz Classe A 250 e 1.3 Ti 16V 218 PHEV 8G-DCT 158 cv Boîte auto;Mercedes-benz;Classe A;2021.0;109000.0;80000.0;Hybride rechargeable essence;Traction;Nabeul;8cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/115444;;;
automobile.tn;Land Rover Range Rover Evoque R-Dynamic 2.0 TD4 16V DPF 4WD BVA9 180 cv Boîte auto;Land rover;Range Rover Evoque;2017.0;87000.0;165000.0;Diesel;Intégrale;Tunis;10cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/land-rover/range-rover-evoque/106073;;;
automobile.tn;Mercedes-Benz Classe C coupé AMG 200 2.0 i 16V 9G-TRONIC 184 cv Boîte auto;Mercedes-benz;Classe C coupé;2019.0;137000.0;115000.0;Essence;Traction;Tunis;10cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c-coupe/126503;;;
automobile.tn;BMW Série 5;Bmw;Série 5;2017.0;67250.0;250000.0;Essence;Traction;Tunis;9cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/bmw/serie-5/125278;;;
automobile.tn;Porsche Panamera 3.6 i V6 24V PDK 300 cv Boîte auto;Porsche;Panamera;2010.0;129000.0;78000.0;Essence;Traction;Tunis;21cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/porsche/panamera/123223;;;
automobile.tn;Jaguar XF R-Sport 2.0 D 16V mHEV 204 cv Boîte auto;Jaguar;XF;2022.0;125000.0;110000.0;Hybride léger diesel;Traction;Tunis;10cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/jaguar/xf/123207;;;
automobile.tn;Mercedes-Benz CLA AMG 180 1.3 i 16V GPF 7G-DCT 136 cv Boîte auto;Mercedes-benz;CLA;2021.0;117000.0;85000.0;Essence;Traction;Tunis;7cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/cla/119568;;;
automobile.tn;Mercedes-Benz Classe C AMG 180 1.5 i 16V 9G-TRONIC 156 cv Boîte auto;Mercedes-benz;Classe C;2019.0;128800.0;147000.0;Essence;Propulsion;Tunis;8cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/116476;;;
automobile.tn;Porsche Cayenne 3.6 DFI V6 24V Tiptronic S 300 cv Boîte auto;Porsche;Cayenne;2012.0;106000.0;195000.0;Essence;Propulsion;Tunis;21cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/porsche/cayenne/107279;;;
automobile.tn;Mercedes-Benz Classe S Executive 350 3.5 i V6 24V 7G-TRONIC 306 cv Boîte auto;Mercedes-benz;Classe S;2010.0;99000.0;165000.0;Essence;Traction;Tunis;18cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/classe-s/103089;;;
automobile.tn;Mercedes-Benz Classe C AMG + 180 1.6 i 16V 9G-TRONIC 156 cv Boîte auto;Mercedes-benz;Classe C;2017.0;99000.0;84000.0;Essence;Propulsion;Ariana;8cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/117335;;;
automobile.tn;Volkswagen Golf 7 Confortline 1.2 TSI 16V Blue Motion S&S 105 cv;Volkswagen;Golf 7;2013.0;38000.0;300000.0;Essence;Traction;Ariana;5cv;;2026-07-13;2026-07-13;;https://www.automobile.tn/fr/occasion/volkswagen/golf-7/128261;;;
automobile.tn;Nissan Navara LUX Double Cabine 2.5 dCi 16V DPF Châssis double cabine moyen 4WD 144 cv;Nissan;Navara;2012.0;40000.0;381000.0;Diesel;Intégrale;Tunis;10cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/nissan/navara/128260;;;
automobile.tn;MG ZS Luxe 1.5 L 114 cv Boîte auto;Mg;ZS;2021.0;55000.0;179000.0;Essence;Traction;Tunis;7cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/mg/zs/128259;;;
automobile.tn;BMW X1 Pack Sport M 18i sDrive 2.0 i 16V 150 cv;Bmw;X1;2015.0;58000.0;158000.0;Essence;Propulsion;Ariana;9cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/bmw/x1/125498;;;
automobile.tn;Mercedes-Benz Classe C AMG + 180 CGI 1.6 16V CGI 7G-TRONIC+ 156 cv Boîte auto;Mercedes-benz;Classe C;2014.0;78000.0;170000.0;Essence;Propulsion;Ariana;9cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/125910;;;
automobile.tn;Volkswagen Amarok Highline Plus Double Cabine 2.0 TDi 16V 4Motion 180 cv Boîte auto;Volkswagen;Amarok;2017.0;110000.0;150000.0;Diesel;Intégrale;Sfax;7cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/volkswagen/amarok/125598;;;
automobile.tn;KIA Rio 5p GT-Line 1.2 i-CVVT 16V ISG 84 cv;Kia;Rio 5p;2021.0;53000.0;109000.0;Essence;Traction;Ariana;5cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/kia/rio-5p/128258;;;
automobile.tn;BMW Série 4 Gran Coupé Luxury Line 418i 1.5 i 12V Steptronic8 136 cv Boîte auto;Bmw;Série 4 Gran Coupé;2020.0;95000.0;105000.0;Essence;Propulsion;Ariana;7cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/bmw/serie-4-gran-coupe/128257;;;
automobile.tn;Hyundai i20 High Grade 1.2 L 76 cv;Hyundai;i20;2024.0;63500.0;16000.0;Essence;Traction;Monastir;5cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/hyundai/i20/128256;;;
automobile.tn;MG GT 1.5 T Sport 7DCT 160 cv Boîte auto;Mg;GT;2023.0;67000.0;26500.0;Essence;Traction;Médenine;9cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/mg/gt/126267;;;
automobile.tn;Audi Q3 S-line 1.4 TFSi 16V S Tronic6 150 cv Boîte auto;Audi;Q3;2017.0;69500.0;189000.0;Essence;Traction;Tunis;8cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/audi/q3/127577;;;
automobile.tn;Mercedes-Benz Classe E Avantgarde 200 CDi 2.1 CDI 16V DPF BlueEFFICIENCY 7G-TRONIC 136 cv Boîte auto;Mercedes-benz;Classe E;2012.0;64500.0;183000.0;Diesel;Traction;Tunis;8cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/125850;;;
automobile.tn;KIA Rio 5p GT-Line 1.2 i-CVVT 16V ISG 84 cv;Kia;Rio 5p;2021.0;49500.0;160000.0;Essence;Traction;Tunis;5cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/kia/rio-5p/124345;;;
automobile.tn;Mercedes-Benz Classe A Progressive 180 1.3 Ti 16V 7G-DCT 136 cv Boîte auto;Mercedes-benz;Classe A;2022.0;92000.0;100000.0;Essence;Traction;Sousse;7cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/126949;;;
automobile.tn;Peugeot 2008;Peugeot;2008;2019.0;55000.0;139000.0;Essence;Intégrale;Nabeul;7cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/peugeot/2008/128255;;;
automobile.tn;Fiat 500 1.2 L 69 cv Boîte auto;Fiat;500;2021.0;44000.0;63000.0;Essence;Traction;Tunis;4cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/fiat/500/127393;;;
automobile.tn;Land Rover Range Rover Sport Autobiography 3.0 SDV6 24V 306 cv Boîte auto;Land rover;Range Rover Sport;2018.0;120000.0;140000.0;Diesel;Traction;Tunis;16cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/land-rover/range-rover-sport/127392;;;
automobile.tn;Mercedes-Benz CLS;Mercedes-benz;CLS;2016.0;129000.0;66000.0;Diesel;Traction;Tunis;11cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/cls/127739;;;
automobile.tn;Fiat 500 Lounge 1.2 L 69 cv Boîte auto;Fiat;500;2017.0;40500.0;78000.0;Essence;Traction;Tunis;4cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/fiat/500/127592;;;
automobile.tn;Porsche 718 Cayman;Porsche;718 Cayman;2022.0;290000.0;18000.0;Essence;Propulsion;Tunis;19cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/porsche/718-cayman/124211;;;
automobile.tn;Land Rover Range Rover Sport Autobiography P400e 2.0 16V 404 Hybrid 300 cv Boîte auto;Land rover;Range Rover Sport;2019.0;195000.0;110000.0;Hybride rechargeable essence;Intégrale;Tunis;19cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/land-rover/range-rover-sport/127342;;;
automobile.tn;Audi Q3 Advanced 35 TFSI S-tronic 150 cv Boîte auto;Audi;Q3;2021.0;88000.0;160000.0;Essence;Traction;Tunis;9cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/audi/q3/127089;;;
automobile.tn;Seat Ateca FR 1.4 L TSI 150 cv Boîte auto;Seat;Ateca;2024.0;114000.0;37000.0;Essence;Traction;Tunis;8cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/seat/ateca/127025;;;
automobile.tn;BMW Série 5 Business Line 520i 1.6i 16V 170 cv Boîte auto;Bmw;Série 5;2014.0;51000.0;240000.0;Essence;Traction;Tunis;9cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/bmw/serie-5/127046;;;
automobile.tn;Porsche Cayenne Black Edition Turbo 4.8 DFI V8-540 AWD 32V Tiptronic S 540 cv Boîte auto;Porsche;Cayenne;2010.0;104000.0;187000.0;Essence;Intégrale;Tunis;41cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/porsche/cayenne/125190;;;
automobile.tn;Mercedes-Benz GLE AMG 300 d 2.0 d 16V 4MATIC 9G-TRONIC 245 cv Boîte auto;Mercedes-benz;GLE;2021.0;255000.0;70000.0;Diesel;Intégrale;Tunis;15cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/gle/126383;;;
automobile.tn;Fiat 500 Dolcevita 1.0 BSG 12V Mhd 69 cv;Fiat;500;2020.0;55000.0;21000.0;Hybride léger essence;Traction;Tunis;4cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/fiat/500/125110;;;
automobile.tn;Land Rover Range Rover Evoque Dynamic 2.0 Si4 16V 4WD BVA9 240 cv Boîte auto;Land rover;Range Rover Evoque;2012.0;59800.0;170000.0;Essence;Intégrale;Tunis;15cv;;2026-07-12;2026-07-13;;https://www.automobile.tn/fr/occasion/land-rover/range-rover-evoque/126347;;;
